IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
34968,34968,02-10-2019,OH,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
34968,34968,02-10-2019,OH,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,Individual,No
34968,34968,02-10-2019,OH,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),No
34968,34968,02-10-2019,OH,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
41047,41047,02-10-2019,OH,SERFF,Buckeye Community Health Plan,http://ambetter.bchpohio.com/findadoc,13,SHOP (Small Group),Yes
47509,47509,02-10-2019,OH,SERFF,DenteMax,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
48333,48333,02-10-2019,OH,SERFF,Ameritas PPO Dental Network,www.standard.com,13,Individual,No
52664,52664,02-10-2019,OH,SERFF,SCConnect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Connect+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,14,Individual,No
52664,52664,02-10-2019,OH,SERFF,SCSelect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Select+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,15,Individual,No
55371,55371,02-10-2019,OH,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
59401,59401,02-10-2019,OH,SERFF,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
64156,64156,02-10-2019,OH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,Yes
64353,64353,02-10-2019,OH,SERFF,Molina Exchange Network,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=oh&Coverage=MMP,13,Individual,No
65869,65869,02-10-2019,OH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,Individual,No
65869,65869,02-10-2019,OH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,15,Individual,No
66083,66083,02-10-2019,OH,SERFF,Cincinnati/Northern KY HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=750,16,Individual,No
66083,66083,02-10-2019,OH,SERFF,Dayton HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=814,13,SHOP (Small Group),Yes
67129,67129,02-10-2019,OH,SERFF,OAMC_Ohio,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,Yes
68158,68158,02-10-2019,OH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,SHOP (Small Group),Yes
70318,70318,02-10-2019,OH,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,15,SHOP (Small Group),Yes
73292,73292,02-10-2019,OH,SERFF,Connection Dental,www.PPOUSA.com,13,SHOP (Small Group),Yes
74313,74313,02-10-2019,OH,SERFF,Paramount Insurance Company,www.paramounthealthcare.com/shop,13,SHOP (Small Group),Yes
74313,74313,02-10-2019,OH,SERFF,Paramount Insurance Company,www.paramounthealthcare.com/marketplace,13,SHOP (Small Group),Yes
76018,76018,02-10-2019,OH,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,Individual,No
77552,77552,02-10-2019,OH,SERFF,CareSource 2,www.caresource.com/just4me/OH,13,SHOP (Small Group),No
77552,77552,02-10-2019,OH,SERFF,CareSource 3,www.caresource.com/just4me/OH,14,Individual,No
77552,77552,02-10-2019,OH,SERFF,CareSource 4,www.caresource.com/just4me/OH,13,SHOP (Small Group),Yes
77552,77552,02-10-2019,OH,SERFF,CareSource 5,www.caresource.com/just4me/OH,13,SHOP (Small Group),Yes
79539,79539,02-10-2019,OH,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,Yes
80627,80627,02-10-2019,OH,SERFF,Dentemax,http://www2.dentemax.com/Members/FindADentist.aspx,14,Individual,Yes
86728,86728,02-10-2019,OH,SERFF,Delta Dental PPO & Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
86728,86728,02-10-2019,OH,SERFF,Delta Dental PPO Only,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
89819,89819,02-10-2019,OH,SERFF,DenteMax,www.truassure.com/dentist-search,13,Individual,No
91261,91261,02-10-2019,OH,SERFF,DenteMax LLC,www.dentemax.com,13,SHOP (Small Group),No
92036,92036,02-10-2019,OH,SERFF,HealthSpan Select,www.healthspan.org/findaprovider,13,SHOP (Small Group),Yes
95466,95466,02-10-2019,OH,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
97596,97596,02-10-2019,OH,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,SHOP (Small Group),Yes
99734,99734,02-10-2019,OH,SERFF,DSP PPO Network,Fad.dentalcareplus.com,13,Individual,Yes
99734,99734,02-10-2019,OH,SERFF,DCP HMO Network,Fad.dentalcareplus.com,13,SHOP (Small Group),No
99734,99734,02-10-2019,OH,SERFF,PPO On-Exchange Network,Hixfad.dentalcareplus.com,14,Individual,No
99969,99969,02-10-2019,OH,SERFF,SuperMed Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,15,Individual,No
99969,99969,02-10-2019,OH,SERFF,Dental-Dentemax,http://www2.dentemax.com/Members/FindADentist.aspx,16,Individual,Yes
10091,10091,02-10-2019,OR,SERFF,PSN,http://providerdirectory.pacificsource.com,16,SHOP (Small Group),Yes
10091,10091,02-10-2019,OR,SERFF,SmartHealth Network,http://providerdirectory.pacificsource.com,13,Individual,No
10091,10091,02-10-2019,OR,SERFF,SmartChoice Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),No
10091,10091,02-10-2019,OR,SERFF,Dental Advantage Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),Yes
10091,10091,02-10-2019,OR,SERFF,Dental Advantage Essentials Network,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),Yes
25486,25486,02-10-2019,OR,SERFF,Dental Health Services,www.dentalhealthservices.com,13,Individual,No
28415,28415,02-10-2019,OR,SERFF,Delta Dental PPO,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,13,SHOP (Small Group),No
32536,32536,02-10-2019,OR,SERFF,ATRIO,www.atriohp.com,13,Individual,No
39424,39424,02-10-2019,OR,SERFF,Connexus,www.modahealth.com/eenroll/find-provider?type=medical,13,Individual,No
39424,39424,02-10-2019,OR,SERFF,CCN,www.modahealth.com/eenroll/find-provider?type=medical,13,SHOP (Small Group),Yes
39424,39424,02-10-2019,OR,SERFF,Rose City,www.modahealth.com/eenroll/find-provider?type=medical,13,Individual,Yes
56707,56707,02-10-2019,OR,SERFF,Providence EPO Network,http://www.providencehealthplan.com/providerdirectory,14,SHOP (Small Group),Yes
56707,56707,02-10-2019,OR,SERFF,Providence EPO Network,www.ProvidenceHealthPlan.com/providerdirectory,13,Individual,Yes
56707,56707,02-10-2019,OR,SERFF,Providence Choice Network,http://www.providencehealthplan.com/providerdirectory,13,SHOP (Small Group),Yes
56707,56707,02-10-2019,OR,SERFF,Providence Connect Network,http://www.providencehealthplan.com/providerdirectory,13,SHOP (Small Group),Yes
60013,60013,02-10-2019,OR,SERFF,Willamette Dental Group P.C.,http://www.WillametteDental.com/locations.htm,13,SHOP (Small Group),No
60257,60257,02-10-2019,OR,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
60257,60257,02-10-2019,OR,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,No
63474,63474,02-10-2019,OR,SERFF,Value PPO,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,14,SHOP (Small Group),No
63474,63474,02-10-2019,OR,SERFF,Legacy Health,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,15,SHOP (Small Group),No
63474,63474,02-10-2019,OR,SERFF,MyChoice Northwest,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,15,Individual,No
63474,63474,02-10-2019,OR,SERFF,Willamette Valley Health Solutions,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,16,SHOP (Small Group),No
63474,63474,02-10-2019,OR,SERFF,Mid-Valley,https://www.bridgespanhealth.com/web/bridgespan_individual_or/find-a-doctor,16,Individual,No
68420,68420,02-10-2019,OR,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
71287,71287,02-10-2019,OR,SERFF,Participating Medical,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,13,Individual,No
71287,71287,02-10-2019,OR,SERFF,KPIF Participating Dental,http://www.kaiserpermanentedentalnw.org/directory,13,SHOP (Small Group),Yes
85520,85520,02-10-2019,OR,SERFF,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/provider-directory/,13,Individual,No
85804,85804,02-10-2019,OR,SERFF,LifeWise Health Plan of Oregon,https://www.lifewiseor.com/visitor/find-a-doctor/,13,SHOP (Small Group),No
95417,95417,02-10-2019,OR,SERFF,Trillium Community Health Plan,http://www.trilliumchp.com/Marketplace/prov-search.php,14,SHOP (Small Group),No
96383,96383,02-10-2019,OR,SERFF,Providence EPO Network,http://www.healthrepublicinsurance.org/our-providers,14,Individual,No
96383,96383,02-10-2019,OR,SERFF,Providence Choice Network,http://www.healthrepublicinsurance.org/our-providers,14,SHOP (Small Group),No
97876,97876,02-10-2019,OR,SERFF,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,25,SHOP (Small Group),No
99389,99389,02-10-2019,OR,SERFF,Broad Network,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,13,SHOP (Small Group),Yes
99389,99389,02-10-2019,OR,SERFF,Select Network,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,13,Individual,No
11782,11782,02-10-2019,SD,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,Individual,No
13380,13380,02-10-2019,SD,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,SHOP (Small Group),Yes
14186,14186,02-10-2019,SD,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
14186,14186,02-10-2019,SD,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,No
19543,19543,02-10-2019,SD,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,Individual,No
25868,25868,02-10-2019,SD,SERFF,Delta Dental Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,14,Individual,No
26240,26240,02-10-2019,SD,SERFF,Indemnity,indemnity.com,13,SHOP (Small Group),Yes
28583,28583,02-10-2019,SD,SERFF,Connection Dental and Stratose,www.PPOUSA.com; http://providernow.coalitionamerica.com/,13,Individual,Yes
31195,31195,02-10-2019,SD,SERFF,Sanford Health Plan South Dakota Network,http://www.viiad.com/shp/provider_search_main.asp,13,SHOP (Small Group),Yes
31195,31195,02-10-2019,SD,SERFF,Sanford Health Plan South Dakota True Network,http://www.viiad.com/shp/provider_search_main.asp,13,SHOP (Small Group),No
34765,34765,02-10-2019,SD,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,Individual,No
59141,59141,02-10-2019,SD,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),No
60536,60536,02-10-2019,SD,SERFF,Avera Health Plans South Dakota Network,https://www.avera.org/marketplace/provider-directory/,13,Individual,No
60536,60536,02-10-2019,SD,SERFF,Avera Health Plans South Dakota Preferred Network,https://www.avera.org/marketplace/averadirectory/,26,Individual,No
61214,61214,02-10-2019,SD,SERFF,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
62210,62210,02-10-2019,SD,SERFF,DAKOTACARE,http://www.dakotacare.com/locateourproviders/providerdirectory/,13,Individual,Yes
80261,80261,02-10-2019,SD,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
14948,14948,02-10-2019,UT,SERFF,DeltaCare USA DHMO,http://www.deltadentalins.com/find-a-dentist/,14,Individual,Yes
18167,18167,02-10-2019,UT,SERFF,Molina Healthcare of Utah,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=ut&Coverage=MMP,13,SHOP (Small Group),Yes
27619,27619,02-10-2019,UT,SERFF,Arches Horizon Network,http://www.archeshealth.org/providernetwork,13,Individual,Yes
27619,27619,02-10-2019,UT,SERFF,Arches Preferred Care Network,http://www.archeshealth.org/providernetwork,13,Individual,No
34541,34541,02-10-2019,UT,SERFF,Exchange Network,https://www.bridgespanhealth.com/web/bridgespan_individual_ut/find-a-doctor,13,SHOP (Small Group),Yes
38927,38927,02-10-2019,UT,SERFF,OA POS_UT_Altius,http://ut.coventryproviders.com,13,Individual,Yes
38927,38927,02-10-2019,UT,SERFF,OA HMO_UT_Altius Peak Preference Tiered,http://ut.coventryproviders.com,13,SHOP (Small Group),No
40335,40335,02-10-2019,UT,SERFF,Premier,https://www.emihealth.com/emi/members/provider-search.aspx,14,SHOP (Small Group),No
40335,40335,02-10-2019,UT,SERFF,Advantage,https://www.emihealth.com/emi/members/provider-search.aspx,15,Individual,No
42757,42757,02-10-2019,UT,SERFF,BEST Life PPO Network,http://www.bestlife.com/exchange/provider.html,16,Individual,No
46958,46958,02-10-2019,UT,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,17,Individual,No
56764,56764,02-10-2019,UT,SERFF,Salt Lake City HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=820,18,Individual,No
68781,68781,02-10-2019,UT,SERFF,Select Care (medical) Classic (dental),http://selecthealth.org/providers/default.aspx?medical=care&dental=classic,13,Individual,No
68781,68781,02-10-2019,UT,SERFF,Select Med (medical) Classic (dental),http://selecthealth.org/providers/default.aspx?medical=med&dental=classic,13,SHOP (Small Group),No
68781,68781,02-10-2019,UT,SERFF,Select Value (medical) Classic (dental),http://selecthealth.org/providers/default.aspx?medical=value&dental=classic,14,SHOP (Small Group),No
68809,68809,02-10-2019,UT,SERFF,Premier Access Dental,www.premierlife.com/providersearch,14,Individual,No
71246,71246,02-10-2019,UT,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,15,Individual,Yes
72660,72660,02-10-2019,UT,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,15,SHOP (Small Group),Yes
80251,80251,02-10-2019,UT,SERFF,Platinum,http://www.dentalselect.com/find-a-provider/find-a-provider-results/,13,Individual,No
87169,87169,02-10-2019,UT,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,Individual,No
87169,87169,02-10-2019,UT,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),No
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCHMOREF_DC_CC3&sType=M,13,Individual,Yes
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCHMO_DC_CC3&sType=M,13,SHOP (Small Group),Yes
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCHMO_DC_CC3&sType=M,13,Individual,No
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCYA_DC_CC3&sType=M,13,Individual,No
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCA_DC_CC5&sType=M,13,Individual,No
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=HB_DC_CC5&sType=M,13,SHOP (Small Group),No
10207,10207,02-10-2019,VA,SERFF,CareFirst BlueChoice,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCP_DC_CC5&sType=M,14,SHOP (Small Group),No
12028,12028,02-10-2019,VA,SERFF,OAMC_I H Virginia,http://www.aetna.com/docfind/jsp/rdIndex.jsp?site_id=innovationhealth&langpref=en,14,Individual,No
13756,13756,02-10-2019,VA,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,SHOP (Small Group),Yes
15668,15668,02-10-2019,VA,SERFF,Piedmont Medical Network,http://www.pchp.net/index.php/marketplace/marketplace-provider-network-directory.html,13,Individual,Yes
16064,16064,02-10-2019,VA,SERFF,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,13,SHOP (Small Group),Yes
20507,20507,02-10-2019,VA,SERFF,Optima Health Plan,http://optimahealth.prismisp.com,13,SHOP (Small Group),Yes
24832,24832,02-10-2019,VA,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
24832,24832,02-10-2019,VA,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
31319,31319,02-10-2019,VA,SERFF,Delta Dental Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,Individual,Yes
34587,34587,02-10-2019,VA,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
35801,35801,02-10-2019,VA,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
38234,38234,02-10-2019,VA,SERFF,OAMC_Virginia_Coastal VA,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
38234,38234,02-10-2019,VA,SERFF,OAMC_Virginia_Aetna Whole Health,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,Yes
38234,38234,02-10-2019,VA,SERFF,OAMC_Virginia_Off Exchange,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
40308,40308,02-10-2019,VA,SERFF,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BP_DC_SP1&sType=M,13,Individual,Yes
40308,40308,02-10-2019,VA,SERFF,Preferred Dental PPO National,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_PR1&sType=D,14,Individual,No
40308,40308,02-10-2019,VA,SERFF,Regional Preferred Participating Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_PR1&sType=D,15,Individual,No
40308,40308,02-10-2019,VA,SERFF,Regional Preferred Participating Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_TR1&sType=D,16,Individual,No
40308,40308,02-10-2019,VA,SERFF,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,17,Individual,No
42808,42808,02-10-2019,VA,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,18,Individual,No
44721,44721,02-10-2019,VA,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,19,Individual,No
51207,51207,02-10-2019,VA,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,No
54965,54965,02-10-2019,VA,SERFF,Dominion DHMO Network,https://www.dominiondental.com/files/Dentist_Directories/va_select_plan_provider_list.pdf,13,SHOP (Small Group),Yes
54965,54965,02-10-2019,VA,SERFF,Dominion PPO Network,https://www.dominiondental.com/files/Dentist_Directories/va_ppo_provider_list.pdf,13,SHOP (Small Group),No
66599,66599,02-10-2019,VA,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,No
72006,72006,02-10-2019,VA,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,14,Individual,No
72006,72006,02-10-2019,VA,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,Individual,Yes
72006,72006,02-10-2019,VA,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72006,72006,02-10-2019,VA,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72804,72804,02-10-2019,VA,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),Yes
72869,72869,02-10-2019,VA,SERFF,DenteMax LLC,www.dentemax.com,13,SHOP (Small Group),Yes
77146,77146,02-10-2019,VA,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,Individual,Yes
78800,78800,02-10-2019,VA,SERFF,Connection Dental,www.PPOUSA.com,13,Individual,Yes
88380,88380,02-10-2019,VA,SERFF,Pathway X Tiered Hospital with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YTY,13,SHOP (Small Group),Yes
95185,95185,02-10-2019,VA,SERFF,Kaiser Foundation Health Plan of Mid Atlantic States Incorporated Signature,http://www.geoaccess.com/Kaiser/po/Begin.asp?srchtype=LOOKUP&exchange=TRUE&prodid=3412561,13,Individual,Yes
97762,97762,02-10-2019,VA,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
97927,97927,02-10-2019,VA,SERFF,DentaQuest Virginia EPO Inc.,www.dentaquest.com,14,Individual,Yes
97927,97927,02-10-2019,VA,SERFF,DentaQuest Virginia PPO Inc.,www.dentaquest.com,13,SHOP (Small Group),Yes
99663,99663,02-10-2019,VA,SERFF,POS_Virginia,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,02-10-2019,VA,SERFF,POS_VA_Bon Secours,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,02-10-2019,VA,SERFF,POS_VA_Bon Secours_Tiered,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,02-10-2019,VA,SERFF,POS_VA_Southside,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,02-10-2019,VA,SERFF,POS_VA_Southside Tiered,http://va.coventryproviders.com,14,Individual,No
17919,17919,02-10-2019,WV,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,SHOP (Small Group),No
17919,17919,02-10-2019,WV,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
31274,31274,02-10-2019,WV,SERFF,Highmark WV PPO,https://provdir.highmarkbcbswv.com/?brand=HWV,13,SHOP (Small Group),No
47107,47107,02-10-2019,WV,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,Individual,No
47152,47152,02-10-2019,WV,SERFF,Connection Dental,www.PPOUSA.com,13,SHOP (Small Group),Yes
52120,52120,02-10-2019,WV,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,Individual,Yes
53843,53843,02-10-2019,WV,SERFF,Dentegra Insurance Company,http://www.dentegra.com/find-a-dentist,14,Individual,Yes
55565,55565,02-10-2019,WV,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
63300,63300,02-10-2019,WV,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,SHOP (Small Group),Yes
67072,67072,02-10-2019,WV,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
75441,75441,02-10-2019,WV,SERFF,DenteMax LLC,www.dentemax.com,13,Individual,Yes
76526,76526,02-10-2019,WV,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),No
94562,94562,02-10-2019,WV,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,14,SHOP (Small Group),No
96480,96480,02-10-2019,WV,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,Individual,No
21989,21989,01-10-2019,AK,HIOS,Delta Dental Premier,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,16,SHOP (Small Group),No
21989,21989,01-10-2019,AK,HIOS,Delta Dental PPO,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,17,SHOP (Small Group),No
38344,38344,01-10-2019,AK,HIOS,HeritagePlus and Dental,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=4,19,SHOP (Small Group),No
38344,38344,01-10-2019,AK,HIOS,Dental,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=7,20,Individual,No
38344,38344,01-10-2019,AK,HIOS,HeritagePlus,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=4,13,Individual,Yes
45858,45858,01-10-2019,AK,HIOS,Ameritas PPO Dental Network,www.ameritas.com,14,Individual,Yes
47904,47904,01-10-2019,AK,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
47904,47904,01-10-2019,AK,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
58670,58670,01-10-2019,AK,HIOS,Indemnity,Indemnity,13,Individual,Yes
73836,73836,01-10-2019,AK,HIOS,Endeavor Providence,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,14,Individual,No
73836,73836,01-10-2019,AK,HIOS,Endeavor Select,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,13,Individual,Yes
74819,74819,01-10-2019,AK,HIOS,BEST Life Nationwide,https://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
81761,81761,01-10-2019,AK,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
84394,84394,01-10-2019,AK,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,Individual,Yes
12538,12538,01-10-2019,AL,HIOS,BEST Life Nationwide,https://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
17017,17017,01-10-2019,AL,HIOS,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,13,Individual,No
